FLUKE 54-II,   V1.5,   
Start Time,Stop Time,Elapsed Time,Interval,Total readings,Thermocouple Type,Scaling
1/25/2021 3:30:29 PM,1/25/2021 11:48:29 PM,8:18:00,0:01:00,499,K,(none)
,Max Time Stamp,Max,,Average,,Min,,Min Time Stamp,Offset
T1,1/25/2021 3:30:29 PM,70.3,°F,69.2,°F,68.7,°F,1/25/2021 10:21:29 PM,0.0 °F
T2,1/25/2021 3:32:29 PM,71.5,°F,69.2,°F,68.8,°F,1/25/2021 9:54:29 PM,0.0 °F
T1-T2,1/25/2021 3:44:29 PM,0.2,°F,0,°F,-1.2,°F,1/25/2021 3:32:29 PM,
Reading,T1,,T2,,T1-T2,,Time Stamp
367,68.9,°F,68.9,°F,0,°F,1/25/2021 9:36:29 PM
368,68.9,°F,68.9,°F,0,°F,1/25/2021 9:37:29 PM
369,68.8,°F,68.9,°F,-0.1,°F,1/25/2021 9:38:29 PM
370,68.8,°F,68.9,°F,-0.1,°F,1/25/2021 9:39:29 PM
371,68.8,°F,68.9,°F,-0.1,°F,1/25/2021 9:40:29 PM
372,68.8,°F,68.9,°F,-0.1,°F,1/25/2021 9:41:29 PM
373,68.8,°F,68.9,°F,-0.1,°F,1/25/2021 9:42:29 PM
374,68.8,°F,68.9,°F,-0.1,°F,1/25/2021 9:43:29 PM
375,68.8,°F,68.9,°F,-0.1,°F,1/25/2021 9:44:29 PM
376,68.8,°F,68.9,°F,-0.1,°F,1/25/2021 9:45:29 PM
377,68.8,°F,68.9,°F,-0.1,°F,1/25/2021 9:46:29 PM
378,68.8,°F,68.9,°F,-0.1,°F,1/25/2021 9:47:29 PM
379,68.8,°F,68.9,°F,-0.1,°F,1/25/2021 9:48:29 PM
380,68.8,°F,68.9,°F,-0.1,°F,1/25/2021 9:49:29 PM
381,68.8,°F,68.9,°F,-0.1,°F,1/25/2021 9:50:29 PM
382,68.8,°F,68.9,°F,-0.1,°F,1/25/2021 9:51:29 PM
383,68.8,°F,68.9,°F,-0.1,°F,1/25/2021 9:52:29 PM
384,68.8,°F,68.9,°F,-0.1,°F,1/25/2021 9:53:29 PM
385,68.8,°F,68.8,°F,0,°F,1/25/2021 9:54:29 PM
386,68.8,°F,68.9,°F,-0.1,°F,1/25/2021 9:55:29 PM
387,68.8,°F,68.9,°F,-0.1,°F,1/25/2021 9:56:29 PM
388,68.8,°F,68.9,°F,-0.1,°F,1/25/2021 9:57:29 PM
389,68.8,°F,68.9,°F,-0.1,°F,1/25/2021 9:58:29 PM
390,68.8,°F,68.9,°F,-0.1,°F,1/25/2021 9:59:29 PM
391,68.8,°F,68.9,°F,-0.1,°F,1/25/2021 10:00:29 PM
392,68.8,°F,68.9,°F,-0.1,°F,1/25/2021 10:01:29 PM
393,68.8,°F,68.9,°F,-0.1,°F,1/25/2021 10:02:29 PM
394,68.8,°F,68.9,°F,-0.1,°F,1/25/2021 10:03:29 PM
395,68.8,°F,68.9,°F,-0.1,°F,1/25/2021 10:04:29 PM
396,68.8,°F,68.9,°F,-0.1,°F,1/25/2021 10:05:29 PM
397,68.8,°F,68.8,°F,0,°F,1/25/2021 10:06:29 PM
398,68.8,°F,68.9,°F,-0.1,°F,1/25/2021 10:07:29 PM
399,68.8,°F,68.8,°F,0,°F,1/25/2021 10:08:29 PM
400,68.8,°F,68.8,°F,0,°F,1/25/2021 10:09:29 PM
401,68.8,°F,68.8,°F,0,°F,1/25/2021 10:10:29 PM
402,68.8,°F,68.8,°F,0,°F,1/25/2021 10:11:29 PM
403,68.8,°F,68.8,°F,0,°F,1/25/2021 10:12:29 PM
404,68.8,°F,68.8,°F,0,°F,1/25/2021 10:13:29 PM
405,68.8,°F,68.8,°F,0,°F,1/25/2021 10:14:29 PM
406,68.8,°F,68.8,°F,0,°F,1/25/2021 10:15:29 PM
407,68.8,°F,68.8,°F,0,°F,1/25/2021 10:16:29 PM
408,68.8,°F,68.8,°F,0,°F,1/25/2021 10:17:29 PM
409,68.8,°F,68.8,°F,0,°F,1/25/2021 10:18:29 PM
410,68.8,°F,68.8,°F,0,°F,1/25/2021 10:19:29 PM
411,68.8,°F,68.8,°F,0,°F,1/25/2021 10:20:29 PM
412,68.7,°F,68.8,°F,-0.1,°F,1/25/2021 10:21:29 PM
413,68.7,°F,68.8,°F,-0.1,°F,1/25/2021 10:22:29 PM
414,68.8,°F,68.8,°F,0,°F,1/25/2021 10:23:29 PM
415,68.8,°F,68.8,°F,0,°F,1/25/2021 10:24:29 PM
416,68.7,°F,68.8,°F,-0.1,°F,1/25/2021 10:25:29 PM
417,68.7,°F,68.8,°F,-0.1,°F,1/25/2021 10:26:29 PM
418,68.8,°F,68.8,°F,0,°F,1/25/2021 10:27:29 PM
419,68.8,°F,68.8,°F,0,°F,1/25/2021 10:28:29 PM
420,68.8,°F,68.8,°F,0,°F,1/25/2021 10:29:29 PM
421,68.8,°F,68.8,°F,0,°F,1/25/2021 10:30:29 PM
422,68.8,°F,68.8,°F,0,°F,1/25/2021 10:31:29 PM
423,68.8,°F,68.8,°F,0,°F,1/25/2021 10:32:29 PM
424,68.8,°F,68.8,°F,0,°F,1/25/2021 10:33:29 PM
425,68.8,°F,68.8,°F,0,°F,1/25/2021 10:34:29 PM
426,68.8,°F,68.8,°F,0,°F,1/25/2021 10:35:29 PM
427,68.8,°F,68.8,°F,0,°F,1/25/2021 10:36:29 PM
428,68.8,°F,68.8,°F,0,°F,1/25/2021 10:37:29 PM
429,68.8,°F,68.8,°F,0,°F,1/25/2021 10:38:29 PM
430,68.8,°F,68.8,°F,0,°F,1/25/2021 10:39:29 PM
431,68.8,°F,68.9,°F,-0.1,°F,1/25/2021 10:40:29 PM
432,68.8,°F,68.9,°F,-0.1,°F,1/25/2021 10:41:29 PM
433,68.8,°F,68.8,°F,0,°F,1/25/2021 10:42:29 PM
434,68.8,°F,68.9,°F,-0.1,°F,1/25/2021 10:43:29 PM
435,68.8,°F,68.9,°F,-0.1,°F,1/25/2021 10:44:29 PM
436,68.8,°F,68.9,°F,-0.1,°F,1/25/2021 10:45:29 PM
437,68.8,°F,68.9,°F,-0.1,°F,1/25/2021 10:46:29 PM
438,68.8,°F,68.9,°F,-0.1,°F,1/25/2021 10:47:29 PM
439,68.8,°F,68.9,°F,-0.1,°F,1/25/2021 10:48:29 PM
440,68.8,°F,68.9,°F,-0.1,°F,1/25/2021 10:49:29 PM
441,68.8,°F,68.9,°F,-0.1,°F,1/25/2021 10:50:29 PM
442,68.8,°F,68.9,°F,-0.1,°F,1/25/2021 10:51:29 PM
443,68.8,°F,68.9,°F,-0.1,°F,1/25/2021 10:52:29 PM
444,68.8,°F,68.8,°F,0,°F,1/25/2021 10:53:29 PM
445,68.8,°F,68.9,°F,-0.1,°F,1/25/2021 10:54:29 PM
446,68.8,°F,68.9,°F,-0.1,°F,1/25/2021 10:55:29 PM
447,68.8,°F,68.8,°F,0,°F,1/25/2021 10:56:29 PM
448,68.8,°F,68.9,°F,-0.1,°F,1/25/2021 10:57:29 PM
449,68.8,°F,68.8,°F,0,°F,1/25/2021 10:58:29 PM
450,68.8,°F,68.8,°F,0,°F,1/25/2021 10:59:29 PM
451,68.8,°F,68.9,°F,-0.1,°F,1/25/2021 11:00:29 PM
452,68.8,°F,68.8,°F,0,°F,1/25/2021 11:01:29 PM
453,68.8,°F,68.8,°F,0,°F,1/25/2021 11:02:29 PM
454,68.8,°F,68.8,°F,0,°F,1/25/2021 11:03:29 PM
455,68.8,°F,68.8,°F,0,°F,1/25/2021 11:04:29 PM
456,68.8,°F,68.8,°F,0,°F,1/25/2021 11:05:29 PM
457,68.8,°F,68.8,°F,0,°F,1/25/2021 11:06:29 PM
458,68.8,°F,68.8,°F,0,°F,1/25/2021 11:07:29 PM
459,68.8,°F,68.8,°F,0,°F,1/25/2021 11:08:29 PM
460,68.8,°F,68.9,°F,-0.1,°F,1/25/2021 11:09:29 PM
461,68.8,°F,68.9,°F,-0.1,°F,1/25/2021 11:10:29 PM
462,68.8,°F,68.9,°F,-0.1,°F,1/25/2021 11:11:29 PM
463,68.8,°F,69,°F,-0.2,°F,1/25/2021 11:12:29 PM
464,68.8,°F,69,°F,-0.2,°F,1/25/2021 11:13:29 PM
465,68.9,°F,69.1,°F,-0.2,°F,1/25/2021 11:14:29 PM
466,68.9,°F,69.1,°F,-0.2,°F,1/25/2021 11:15:29 PM
467,68.9,°F,69.1,°F,-0.2,°F,1/25/2021 11:16:29 PM
468,68.9,°F,69.1,°F,-0.2,°F,1/25/2021 11:17:29 PM
469,68.9,°F,69.1,°F,-0.2,°F,1/25/2021 11:18:29 PM
470,68.9,°F,69.2,°F,-0.3,°F,1/25/2021 11:19:29 PM
471,69,°F,69.2,°F,-0.2,°F,1/25/2021 11:20:29 PM
472,69,°F,69.2,°F,-0.2,°F,1/25/2021 11:21:29 PM
473,69.1,°F,69.3,°F,-0.2,°F,1/25/2021 11:22:29 PM
474,69.1,°F,69.3,°F,-0.2,°F,1/25/2021 11:23:29 PM
475,69.1,°F,69.3,°F,-0.2,°F,1/25/2021 11:24:29 PM
476,69.1,°F,69.3,°F,-0.2,°F,1/25/2021 11:25:29 PM
477,69.1,°F,69.3,°F,-0.2,°F,1/25/2021 11:26:29 PM
478,69.1,°F,69.3,°F,-0.2,°F,1/25/2021 11:27:29 PM
479,69.1,°F,69.3,°F,-0.2,°F,1/25/2021 11:28:29 PM
480,69.2,°F,69.3,°F,-0.1,°F,1/25/2021 11:29:29 PM
481,69.2,°F,69.3,°F,-0.1,°F,1/25/2021 11:30:29 PM
482,69.2,°F,69.3,°F,-0.1,°F,1/25/2021 11:31:29 PM
483,69.2,°F,69.3,°F,-0.1,°F,1/25/2021 11:32:29 PM
484,69.2,°F,69.3,°F,-0.1,°F,1/25/2021 11:33:29 PM
485,69.2,°F,69.3,°F,-0.1,°F,1/25/2021 11:34:29 PM
486,69.2,°F,69.3,°F,-0.1,°F,1/25/2021 11:35:29 PM
487,69.2,°F,69.3,°F,-0.1,°F,1/25/2021 11:36:29 PM
488,69.2,°F,69.3,°F,-0.1,°F,1/25/2021 11:37:29 PM
489,69.2,°F,69.3,°F,-0.1,°F,1/25/2021 11:38:29 PM
490,69.3,°F,69.3,°F,0,°F,1/25/2021 11:39:29 PM
491,69.3,°F,69.3,°F,0,°F,1/25/2021 11:40:29 PM
492,69.3,°F,69.3,°F,0,°F,1/25/2021 11:41:29 PM
493,69.3,°F,69.3,°F,0,°F,1/25/2021 11:42:29 PM
494,69.3,°F,69.3,°F,0,°F,1/25/2021 11:43:29 PM
495,69.3,°F,69.3,°F,0,°F,1/25/2021 11:44:29 PM
496,69.3,°F,69.3,°F,0,°F,1/25/2021 11:45:29 PM
497,69.3,°F,69.3,°F,0,°F,1/25/2021 11:46:29 PM
498,69.3,°F,69.3,°F,0,°F,1/25/2021 11:47:29 PM
499,69.3,°F,69.3,°F,0,°F,1/25/2021 11:48:29 PM
